"site","quadrado","tamanho_mm","subregion","region","chl_mean","sst_mean","fwd_mean","wf_log","rugosity","inclinacao","easting","northing","distance_S","str_size","str_ab","incl_graus_tetra"
"Almada","10",2.126,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","10",2.696,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","10",8.089,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",7.292,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",10.385,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",5.583,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",5.492,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",7.503,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",2.352,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",8.376,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",7.96,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",2.533,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",6.311,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",2.125,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",1.247,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",2.279,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",3.31,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","11",4.327,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",7.902,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",2.421,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",2.482,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",2.285,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",2.687,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",3.024,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",9.931,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",6.289,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",7.805,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",6.079,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",2.139,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","12",6.381,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","14",6.16,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","14",6.289,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","14",4.935,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","14",9.678,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","14",6.093,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",3.918,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",3.351,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",1.245,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",4.253,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",2.632,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",8.281,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",2.131,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",4.378,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",6.943,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",3.566,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",3.892,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",6.932,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",1.377,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Almada","15",3.521,"Ubatuba","SW-NE",3.641,25.162,0.615,2.59735,1.168,27.6833333333333,511310.39550266,7416730.48433639,216.85013,24.7888888888889,9,30.4
"Arpoador","1",2.986,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",4.84,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.176,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",1.674,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.233,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",1.932,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.299,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.269,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.792,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",4.499,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.083,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",4.367,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.45,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",1.782,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",2.675,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",4.94,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.163,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",5.153,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",2.059,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","1",1.54,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",1.827,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.322,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.219,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",1.549,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.981,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.965,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",3.451,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",4.516,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.965,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.76,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.693,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",3.37,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.917,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.128,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",3.221,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.565,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",1.708,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.745,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",2.887,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","2",1.009,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",2.195,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.316,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",5.092,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.237,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.834,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",5.155,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",1.692,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",1.395,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",8.074,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",5.115,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.289,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",3.516,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.615,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",5.453,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",5.222,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",1.447,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.29,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",5.146,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.259,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","3",4.546,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.509,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",4.33,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.239,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.053,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",1.796,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",4.999,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.759,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.552,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.73,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",4.13,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",4.891,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.251,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.371,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",1.518,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",4.771,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",1.073,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.535,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",5.267,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",6.658,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",0.998,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","4",0.952,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",1.213,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",4.296,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.219,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.914,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",4.471,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.648,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.999,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",4.141,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",2.288,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",4.93,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.616,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.269,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",5.499,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
"Arpoador","5",3.737,"MRRJ","W-E",5.985,24.305,0.675,4.140668,1.245,33.65,685372.347068603,7456388.95843599,392.909085,19.9693103448276,34,37.2
