site	region	subregion	distance_S	easting	northing	tamanho_mm	chl_mean	sst_mean	fwd_mean	wf_log	rugosity	inclinacao	Tetr_size	Tetr_density	Brach_cover	Brach_size	perna_PA	perna_cover	Brach_RW
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	20.870	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	18.710	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	19.420	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	20.650	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	23.080	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	19.260	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	19.640	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	17.540	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.770	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	19.970	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	19.030	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	18.620	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	18.070	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	20.960	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	18.570	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.370	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	20.740	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	18.770	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	20.880	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	17.060	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	18.950	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.600	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.850	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	21.270	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.860	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	17.850	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.400	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.720	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	17.350	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.250	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	15.500	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.170	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	15.140	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.120	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.170	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	20.520	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.780	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.250	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.300	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.720	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	16.960	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	15.280	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	15.030	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.320	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	15.900	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	15.350	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	13.430	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.350	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.730	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.130	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.100	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	12.960	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	11.880	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	13.500	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.690	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	12.660	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	14.340	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	12.390	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	10.650	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	11.450	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	12.110	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	11.630	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	10.840	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	10.380	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	11.000	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	9.930	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	8.430	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Riviera de São Lourenço	south	south1	89.243291	394387.3632	7365242.121	8.620	7.330	25.588	0.882	3.913	1.248	31.200	4.948	18.733	62.000	10.316	1	0.000	86.141
Indaiá	south	south1	93.447913	398035.2777	7367331.192	40.190	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	28.570	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	25.400	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	23.170	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	22.770	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	21.540	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	18.440	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	17.420	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	16.680	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Indaiá	south	south1	93.447913	398035.2777	7367331.192	16.090	7.510	25.632	0.791	3.992	1.076	14.350	5.406	4.400	36.000	10.474	0	0.000	96.328
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	32.000	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	30.710	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	30.150	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	27.300	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	26.220	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	27.190	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	26.160	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	24.480	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	25.170	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	29.520	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	26.180	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	25.570	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	23.380	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	24.180	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	27.530	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	23.250	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Canto do Itaguaí	south	south1	106.839389	410788.4615	7371875.998	21.190	4.564	25.836	0.720	3.919	1.146	24.300	4.903	3.133	93.000	8.587	1	0.000	85.291
Engenho	south	south1	115.050943	420138.5007	7371509.813	32.710	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	28.320	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	27.160	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	27.360	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	26.430	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	26.040	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	25.550	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	22.950	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	24.110	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	24.500	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	24.610	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	24.700	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	23.960	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Engenho	south	south1	115.050943	420138.5007	7371509.813	24.050	4.549	25.266	0.747	3.884	1.233	33.150	4.615	19.733	65.000	8.073	0	0.000	81.774
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	36.880	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	36.400	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	35.980	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	33.300	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	33.600	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	30.870	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	33.000	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	32.320	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	31.320	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	30.510	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	31.950	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	28.070	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	32.020	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	26.470	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	29.930	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	30.350	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	29.620	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	29.850	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	28.350	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	27.260	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	28.500	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	26.350	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	27.670	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	29.600	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	24.730	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
Toque Toque Pequeno	south	south2	136.382774	445251.6791	7366205.846	28.940	3.446	25.873	0.637	3.742	1.244	38.400	4.183	18.533	23.100	6.372	0	0.000	80.622
